id,category,sub_category,question,answer,source
393,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"ڇا وار ڪڍڻ سان اهي وڌيڪ ٿلها ٿي ويندا؟","پي سي او ايس ۾ وارن جو اُڀرڻ هارمون سطحن سبب هلي ٿو، وارن کي ڪڍڻ سبب نه۔ هارموني سبب کي منهن ڏيڻ ئي اُڀرڻ کي بدلائي ٿو۔ علاج جي اختيارن بابت ڊاڪٽر سان ڳالهايو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
394,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"ڇا جسم جي مُڙَن ۾ چمڙي جو ڪارو ٿيڻ پي سي او ايس سان لاڳاپيل آهي؟","چمڙي ۾ تبديليون پي سي او ايس سان لاڳاپيل ميٽابولڪ مسئلن، جهڙوڪ انسولين مزاحمت، سان گڏ ٿي سگهن ٿيون۔ اهڙي ڪنهن به تبديلي کي پنهنجي ڊاڪٽر کي ڏيکاريو۔ اهو کين توهان جي خون جي شگر چيڪ ڪرڻ لاءِ چئي سگهي ٿو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
395,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"ڇا چمڙي ۽ وارن جا مسئلا علاج ٿيڻ گھرجن، يا اهي فقط ظاهري صورت جا آهن؟","اهي پي سي او ايس جون سڃاتل طبي خاصيتون آهن ۽ سٺي سنڀال جي حصي طور انهن جو علاج ٿيندو آهي۔ اهي خوشحالي ۽ جسم جي شبيه تي به اثر انداز ٿين ٿا، جن بابت ڊاڪٽرن کي پڇڻ جي صلاح ڏني وڃي ٿي۔ علاج لاءِ پڇڻ بلڪل معقول آهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
396,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"چمڙي ۽ وارن جون تبديليون عورتن جي محسوس ٿيڻ کي ڪيئن اثر انداز ڪن ٿيون؟","پي سي او ايس ۾ جسم جي شبيه بابت پريشانيون سڃاتل آهن ۽ ڊاڪٽرن کي انهن جو جائزو وٺڻ جي صلاح ڏني وڃي ٿي۔ انهن تبديلين بابت پريشان محسوس ٿيڻ عام ۽ سمجهه ۾ اچڻ جوڳو آهي۔ پنهنجي ملاقات تي ان بابت چئو، ڇاڪاڻ ته اهو توهان جي سنڀال جو حصو آهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
397,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"مون کي پنهنجي منهن جي وارن تي شرم محسوس ٿئي ٿو۔ ڇا اهو عام آهي؟","ها، پي سي او ايس واري گھڻيون عورتون اهڙي طرح محسوس ڪن ٿيون، ۽ جسم جي شبيه جي پريشاني حالت جو هڪ سڃاتل حصو آهي۔ اهو هڪ طبي نشاني آهي، توهان جي ذاتي ناڪامي ناهي۔ علاج موجود آهي ۽ ان لاءِ پڇڻ جي قابل آهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
398,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"ڇا مون کي چمڙي ۽ وارن جي تبديلين جو ذڪر ڪرڻ گھرجي جيتوڻيڪ آءٌ پنهنجي ماهواري بابت آيس؟","ها، هميشه انهن جو ذڪر ڪريو۔ گڏجي اهي اها تصوير ٺاهين ٿيون جيڪا ڊاڪٽر کي تشخيص لاءِ گھرجي۔ چمڙي ۽ وارن جون نشانيون استعمال ٿيندڙ اهم نتيجن مان آهن۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
399,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"ڇا اڪيلو چمڙي ۽ وارن جون نشانيون پي سي او ايس جي تصديق ڪن ٿيون؟","نه، گھٽ ۾ گھٽ ٽن مان ٻن تشخيصي نتيجن جي ضرورت آهي، ۽ ٻيا سبب رد ڪرڻا آهن۔ چمڙي ۽ وارن جون تبديليون انهن مان هڪ شمار ٿين ٿيون۔ اڃا به هڪ مڪمل جانچ گھربل آهي۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
400,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"ڇا خوني ٽيسٽ منهنجي وارن جي اُڀرڻ جو سبب ڏيکاري سگهن ٿا؟","ها، ڊاڪٽر بلند مردانه قسم جا هارمون ڳولڻ لاءِ مڪمل ۽ آزاد ٽيسٽوسٽيرون ماپين ٿا۔ اهو تصديق ڪرڻ ۾ مدد ڪري ٿو ته ڇا وارن جو اُڀرڻ هارموني آهي۔ پڇو ته ڪهڙا ٽيسٽ ڪيا پيا وڃن۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
401,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"ڇا مهاسا ۽ وارن جو اُڀرڻ چڪر جي مسئلن کان اڳ ظاهر ٿي سگهن ٿا؟","پي سي او ايس جون نشانيون مختلف عورتن ۾ مختلف ترتيبن ۾ ظاهر ٿي سگهن ٿيون۔ انهن مان ڪا به اڪيلي ذڪر ڪرڻ جوڳي آهي۔ سڀ نشانيون ظاهر ٿيڻ جي انتظار ۾ مدد نه ڳوليو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
402,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"ڇا چمڙي ۽ وارن جون تبديليون ڪجهه عورتن ۾ ٻين کان وڌيڪ سخت آهن؟","ها، پي سي او ايس واري عورتن ۾ سختي گھڻو مختلف ٿئي ٿي۔ ڪن کي واضح تبديليون آهن ته ڪن کي لڳ ڀڳ ڪا به نه۔ سختي اهو فيصلو نٿي ڪري ته ٻيون صحت جون چڪاسون ڪيتريون اهم آهن۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
403,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"ڇا اهي تبديليون مينوپاز کانپوءِ ختم ٿي وينديون؟","پي سي او ايس جون نشانيون زندگيءَ دوران بدلجي سگهن ٿيون۔ ان کي ختم ٿيندڙ حالت جي بدران هڪ ڊگھي مهل جي حالت طور سنڀاليو ويندو آهي۔ ان جي باوجود پنهنجيون باقاعده صحت جون چڪاسون جاري رکو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
404,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"ڇا وارن ۽ چمڙي جو علاج ڪرڻ باقي پي سي او ايس کي به علاج ڪري ٿو؟","نه۔ وارن ۽ چمڙي لاءِ علاج انهن نشانين کي منهن ڏين ٿا، پر خون جي شگر، بلڊ پريشر ۽ ڪولیسٽرول جون چڪاسون اڃا به ضروري آهن۔ پي سي او ايس جي سنڀال ۾ ڪيترائي حصا آهن۔ اهي سڀ جاري رکو۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
405,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"ڇا زندگيءَ جي تبديليون چمڙي ۽ وارن جي نشانين کي بهتر ڪري سگهن ٿيون؟","زندگيءَ جا اپاءَ پي سي او ايس واري سڀني عورتن لاءِ صلاح ڏنل آهن ۽ مجموعي سنڀال ۾ مدد ڪن ٿا۔ وار ۽ چمڙي لاءِ عام طور تي طبي علاج به گھربل هوندو آهي۔ ٻنهي کي گڏ استعمال ڪريو۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
406,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"ڇا ليزر يا ڪلينڪ وار ڪڍڻ ضروري آهي؟","اهو هڪ اختيار آهي جيڪو ڪجهه عورتون چونڊين ٿيون، پر اهو ضروري ناهي ۽ هر جاءِ تي موجود ناهي۔ هارموني سبب جو علاج ڪرڻ طبي طريقو آهي۔ توهان جتي رهو ٿا اُتي ڇا حقيقي آهي ان بابت ڳالهايو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
407,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"ڇا آءٌ وار ۽ چمڙي لاءِ علاج ڪرائي سگهان ٿي جيڪڏهن آءٌ ٻار ڄڻڻ جي ڪوشش نٿي ڪريان؟","ها۔ انهن نشانين لاءِ علاج توهان جي ٻار چاهڻ نه چاهڻ کان سواءِ پيش ڪيو وڃي ٿو۔ توهان جي آرام ۽ خوشحالي ئي سنڀال لاءِ جائز سبب آهن۔ اختيارن بابت پنهنجي ڊاڪٽر کان پڇو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
408,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"مون کي چمڙي جي ڊاڪٽر وٽ وڃڻ گھرجي يا عام ڊاڪٽر وٽ؟","عام ڊاڪٽر يا صحت مرڪز کان شروع ڪريو، جيڪو توهان جو پوري طرح پي سي او ايس لاءِ جائزو وٺي سگهي ٿو۔ ضرورت پوڻ تي اهي اڳتي موڪلي سگهن ٿا۔ پهريان معلوم ڪجهڻ گھرجي اهو هارموني سبب آهي۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
409,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"ڇا صرف مهاسن لاءِ ڊاڪٽر وٽ وڃڻ جي قابل آهي؟","ها، خاص ڪري جيڪڏهن ان سان گڏ بي قاعده ماهواري يا ناپسنديده وارن جو اُڀرڻ هجي، ڇاڪاڻ ته گڏجي اهي پي سي او ايس جو اشارو ڏين ٿا۔ اڪيلو مهاسا به علاج جوڳا آهن۔ ٻنهي صورتن ۾ وڃڻ جي قابل آهي۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
410,پي سي او ايس ۽ هارموني صحت,چمڙي ۽ وارن ۾ تبديليون,"مون کي پنهنجي چمڙي ۽ وارن بابت ڊاڪٽر کي ڇا ٻڌائڻ گھرجي؟","بيان ڪريو ته وار ڪٿي اُڀرن ٿا، اهو ڪڏهن شروع ٿيو، ۽ ڇا توهان جي ماهواري بي قاعده آهي۔ مهاسن، تيلي چمڙي ۽ ڪنهن به وارن جي پَتلي ٿيڻ جو به ذڪر ڪريو۔ پنهنجي چڪر جو رڪارڊ ساڻ کڻي وڃڻ تصوير کي واضح بڻائي ٿو۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
411,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"ٿائرائيڊ ڇا آهي؟","اها ڳچيءَ ۾ هڪ غدود آهي جيڪا اهڙا هارمون ٺاهي ٿي جيڪي جسم کي توانائي استعمال ڪرڻ جي طريقي کي قابو ۾ رکن ٿا۔ جڏهن اها تمام گھٽ يا تمام گھڻي ٺاهي ٿي ته اهو جسم جي ڪيترن حصن تي اثر انداز ٿئي ٿو۔ هڪ خوني ٽيسٽ چيڪ ڪري سگهي ٿو ته اها ڪيئن ڪم ڪري رهي آهي۔",https://www.thyroid.org/new-ata-guidelines-for-thyroid-disease-in-preconception-pregnancy-and-postpartum/
412,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"ڇا ٿائرائيڊ جو مسئلو منهنجي ماهواري تي اثر انداز ٿي سگهي ٿو؟","ٿائرائيڊ جا مسئلا انهن حالتن مان آهن جن کي ڊاڪٽر ماهواري بگڙڻ وقت خيال ۾ رکن ٿا۔ اهو ئي سبب آهي جو پي سي او ايس جي تشخيص کان اڳ ٻيا سبب رد ڪيا ويندا آهن۔ هڪ خوني ٽيسٽ توهان جي ٿائرائيڊ چيڪ ڪري سگهي ٿو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
413,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"ڇا ٿائرائيڊ جو مسئلو حامله ٿيڻ کي وڌيڪ ڏکيو بڻائي سگهي ٿو؟","ٿائرائيڊ جي بيماري انهن عورتن لاءِ لاڳاپيل سمجهي وڃي ٿي جن کي زرخيزي ۾ ڏکيائي هجي، ۽ حمل کان اڳ ۽ دوران ان جو جائزو وٺڻ لاءِ خاص رهنمائي موجود آهي۔ جيڪڏهن توهان حامله ٿيڻ لاءِ جدوجهد ڪري رهيا آهيو ته ٿائرائيڊ ٽيسٽ بابت پڇو۔ اهو هڪ سادو خوني ٽيسٽ آهي۔",https://www.thyroid.org/new-ata-guidelines-for-thyroid-disease-in-preconception-pregnancy-and-postpartum/
414,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"جيڪڏهن منهنجي ماهواري بي قاعده آهي ته ڇا منهنجو ٿائرائيڊ چيڪ ٿيڻ گھرجي؟","ڇاڪاڻ ته ڪيتريون هارموني حالتون ماهواري کي بگاڙي سگهن ٿيون، تنهنڪري ڊاڪٽر پي سي او ايس جي تشخيص کان اڳ ٻيا سبب رد ڪن ٿا۔ ٿائرائيڊ جي جانچ ان جو حصو ٿي سگهي ٿي۔ پنهنجي ڊاڪٽر کان پڇو ته هو ڪهڙا ٽيسٽ ڪري رهيا آهن ۽ ڇو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
415,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"سست ٿائرائيڊ (Underactive Thyroid) ڇا آهي؟","ان جو مطلب آهي ته ٿائرائيڊ تمام گھٽ هارمون ٺاهي رهيو آهي، جيڪو جسم جي ڪيترن ڪمن کي سست ڪري ٿو۔ اها انهن حالتن مان هڪ آهي جيڪا حمل کان اڳ ۽ دوران عورتن لاءِ ٿائرائيڊ رهنمائي ۾ شامل آهي۔ ان جي تشخيص خوني ٽيسٽ سان ٿيندي آهي۔",https://www.thyroid.org/new-ata-guidelines-for-thyroid-disease-in-preconception-pregnancy-and-postpartum/
416,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"تيز ٿائرائيڊ (Overactive Thyroid) ڇا آهي؟","ان جو مطلب آهي ته ٿائرائيڊ تمام گھڻو هارمون ٺاهي رهيو آهي، جيڪو جسم جي ڪيترن ڪمن کي تيز ڪري ٿو۔ اها هڪ سڃاتل ٿائرائيڊ حالت آهي جيڪا عورتن کي حمل دوران ۽ ان کانپوءِ متاثر ڪري ٿي۔ ان کي طبي جانچ ۽ علاج جي ضرورت آهي۔",https://www.thyroid.org/new-ata-guidelines-for-thyroid-disease-in-preconception-pregnancy-and-postpartum/
417,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"ڇا مون کي حمل ۾ پنهنجو ٿائرائيڊ چيڪ ڪرائڻ گھرجي؟","حمل ۾ ٿائرائيڊ جي ڪارڪردگي جو ٽيسٽ خاص طبي رهنمائي هيٺ اچي ٿو، ۽ توهان کي ان جي ضرورت آهي يا نه اهو توهان جي حالت تي منحصر آهي۔ پنهنجي حمل واري صحت ڪارڪن کان پڇو۔ پاڻ ٽيسٽ رٿابندي يا تشريح نه ڪريو۔",https://www.thyroid.org/new-ata-guidelines-for-thyroid-disease-in-preconception-pregnancy-and-postpartum/
418,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"ڇا ٿائرائيڊ جا مسئلا ٻار ڄمڻ کانپوءِ ظاهر ٿي سگهن ٿا؟","ها، ٻار ڄمڻ کانپوءِ ٿيندڙ ٿائرائيڊ جا مسئلا سڃاتل آهن ۽ خاص طور تي طبي رهنمائي ۾ شامل آهن۔ جيڪڏهن ٻار ڄمڻ کان پوءِ وارن مهينن ۾ توهان کي غير معمولي طور تي ٿڪل، اداس يا خراب محسوس ٿئي ته ان جو ذڪر ڪريو۔ هڪ خوني ٽيسٽ ان کي چيڪ ڪري سگهي ٿو۔",https://www.thyroid.org/new-ata-guidelines-for-thyroid-disease-in-preconception-pregnancy-and-postpartum/
419,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"ڇا آئوڊين ٿائرائيڊ لاءِ اهم آهي؟","آئوڊين ٿائرائيڊ جي ڪم ڪرڻ لاءِ گھربل آهي، ۽ حمل کان اڳ، دوران ۽ کانپوءِ عورتن لاءِ آئوڊين بابت رهنمائي موجود آهي۔ پاڻ مرادو ڪا به شيءِ شروع نه ڪريو۔ صحت ڪارڪن کان پڇو ته توهان جي علائقي ۾ ڇا صلاح ڏني وڃي ٿي۔",https://www.thyroid.org/new-ata-guidelines-for-thyroid-disease-in-preconception-pregnancy-and-postpartum/
420,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"ڇا آءٌ ٿڃ پيارائي سگهان ٿي جيڪڏهن مون کي ٿائرائيڊ جي حالت آهي؟","ٿڃ پيارڻ دوران ٿائرائيڊ جي سنڀال خاص طور تي طبي رهنمائي ۾ شامل آهي، تنهنڪري اها سنڀالڻ جوڳي حالت آهي۔ پنهنجي ڊاڪٽر کي ٻڌايو ته توهان ٿڃ پيارائي رهيا آهيو۔ علاج بند نه ڪريو يا صلاح کان سواءِ کير پيارڻ بند نه ڪريو۔",https://www.thyroid.org/new-ata-guidelines-for-thyroid-disease-in-preconception-pregnancy-and-postpartum/
421,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"ڇا مون کي هڪ ئي وقت پي سي او ايس ۽ ٿائرائيڊ جو مسئلو ٿي سگهي ٿو؟","هڪ کان وڌيڪ هارموني حالت هجڻ ممڪن آهي۔ اهو ئي سبب آهي جو ڊاڪٽر هڪ تشخيص تي رڪجڻ بدران وسيع جانچ ڪن ٿا۔ پنهنجيون سڀ نشانيون ٻڌايو، صرف اهي نه جيڪي توهان کي لڳي ته لاڳاپيل آهن۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
422,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"مون کي ڪيئن خبر پوندي ته منهنجيون نشانيون ٿائرائيڊ آهن يا پي سي او ايس؟","اڪيلو نشانين کان توهان انهن کي جدا نٿا ڪري سگهو، ڇاڪاڻ ته اهي هڪ ٻئي سان ملن ٿيون۔ خوني ٽيسٽ ئي انهن کي جدا ڪن ٿا۔ پاڻ فيصلو ڪرڻ بدران ڊاڪٽر کي ڏسو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
423,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"پي سي او ايس کان علاوه ٻيون ڪهڙيون حالتون ماهواري کي بگاڙي سگهن ٿيون؟","اينڊوميٽرائيوسس، ايڊينوميائوسس، فائبرائيڊز، رت وهڻ جون بيماريون، ماهواري کان اڳ واريون حالتون، ۽ بيضه دان جي جلدي ڪم بند ٿيڻ سڀ سڃاتل سبب آهن۔ ٿائرائيڊ جا مسئلا به خيال ۾ رکيا ويندا آهن۔ اهو ئي سبب آهي جو هڪ مناسب جانچ اهم آهي۔",https://www.who.int/news-room/fact-sheets/detail/menstrual-health
424,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"بيضه دان جو جلدي ڪم بند ٿيڻ ڇا آهي؟","اها هڪ حالت آهي جنهن ۾ بيضه دان اميد کان اڳ ئي ڪم ڪرڻ بند ڪري ڏين ٿا، ۽ اها ماهواري جي مسئلن جي سڃاتل سببن مان هڪ آهي۔ ان کي طبي جانچ جي ضرورت آهي۔ اهو نه سمجهو ته غائب ماهواري هميشه پي سي او ايس آهي۔",https://www.who.int/news-room/fact-sheets/detail/menstrual-health
425,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"فائبرائيڊز (Fibroids) ڇا آهن؟","اهي ٻچيدان ۾ ٿيندڙ واڌ آهن ۽ مسئلن واري ماهواري سان لاڳاپيل سڃاتل حالتن مان هڪ آهن۔ اهي گھڻي يا سور واري رت وهڻ جو سبب بڻجي سگهن ٿيون۔ هڪ ڊاڪٽر جائزو وٺي سگهي ٿو ته ڇا اهي ان جو سبب آهن۔",https://www.who.int/news-room/fact-sheets/detail/menstrual-health
426,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"اينڊوميٽرائيوسس (Endometriosis) ڇا آهي؟","اها ڏکي ۽ سور واري ماهواري جي سبب طور سڃاتل هڪ حالت آهي۔ ان جي تشخيص لاءِ طبي جانچ گھربل آهي۔ جيڪڏهن توهان جو ماهواري وارو سور سخت هجي يا وڌي رهيو هجي ته ان لاءِ جانچ ٿيڻ لاءِ چئو۔",https://www.who.int/news-room/fact-sheets/detail/menstrual-health
427,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"ڇا رت وهڻ جي بيماري گھڻي ماهواري جو سبب بڻجي سگهي ٿي؟","ها، رت وهڻ جون بيماريون مسئلن واري ماهواري جي رت وهڻ جي سڃاتل سببن مان آهن۔ انهن جي تشخيص خوني ٽيسٽن سان ٿيندي آهي۔ ڪا به آسانيءَ سان ڪَسِڻ يا ٻي هنڌان رت اچڻ پنهنجي ڊاڪٽر کي ٻڌايو۔",https://www.who.int/news-room/fact-sheets/detail/menstrual-health
428,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"ڇا مون کي هارموني مسئلن لاءِ ڪنهن ماهر وٽ وڃڻ جي ضرورت آهي؟","پنهنجي ويجھي صحت مرڪز يا عام ڊاڪٽر کان شروع ڪريو، جيڪو ابتدائي ٽيسٽ ڪري سگهي ٿو ۽ ضرورت پوڻ تي اڳتي موڪلي سگهي ٿو۔ انهن حالتن جي سنڀال عام خدمتن کان شروع ٿيڻ گھرجي۔ توهان کي پاڻ ڪو ماهر ڳولڻ جي ضرورت ناهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
429,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"ڇا هارموني مسئلن جو علاج ٿي سگهي ٿو؟","ها، صحيح طور تي سڃاڻڻ کانپوءِ گھڻيون هارموني حالتون سٺي طرح قابو ۾ رکي سگهجن ٿيون۔ ڏکيائي عام طور تي تشخيص ۾ هوندي آهي، علاج ۾ نه۔ اهو ئي سبب آهي جو جانچ اهم آهي۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
430,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"ڇا مون کي ڪنهن جي صلاح ڏنل هارموني دوا کائڻ گھرجي؟","نه۔ ٽيسٽن کانپوءِ ڊاڪٽر جي لکيل تجويز کان سواءِ ڪڏهن به هارموني دوائون نه کائو۔ ساڳيون نشانيون بلڪل مخالف هارموني مسئلن کان به اچي سگهن ٿيون، تنهنڪري غلط علاج نقصان پهچائي سگهي ٿو۔ پهريان ٽيسٽ ڪرايو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
431,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"هارموني حالتون ڪيتري عرصي رهنديون آهن؟","گھڻيون ڊگھي مهل جون حالتون آهن جن کي هڪ ڀيري جي علاج بدران مسلسل سنڀال جي ضرورت آهي۔ باقاعده فالو اپ سنڀال جو حصو آهي۔ توهان ٺيڪ محسوس ڪريو ته به پنهنجيون ملاقاتون رکو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
432,پي سي او ايس ۽ هارموني صحت,ٿائرائيڊ ۽ ٻيا هارموني عدم توازن,"مون کي پنهنجن هارموني نشانين بابت ڊاڪٽر کي ڇا ٻڌائڻ گھرجي؟","پنهنجي ماهواري جو نمونو، ۽ وزن، وارن، چمڙي، توانائي يا مزاج ۾ ڪا به تبديلي بيان ڪريو، هر هڪ ڪڏهن شروع ٿي ان سميت۔ پنهنجي چڪر جي تاريخن جو رڪارڊ ساڻ کڻي وڃو۔ مڪمل تصوير ئي کين صحيح طرح جانچڻ جي قابل بڻائي ٿي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
433,پي سي او ايس ۽ هارموني صحت,طرز زندگي جي سنڀال,"پي سي او ايس ۾ ڪهڙيون زندگيءَ جون تبديليون مدد ڪن ٿيون؟","باقاعده جسماني سرگرمي، اڪيلي يا صحتمند کاڌي ۽ عملي عادتن ۾ تبديلين سان گڏ، پي سي او ايس واري سڀني عورتن لاءِ صلاح ڏني ويندي آهي۔ اها حالت جي ميٽابولڪ پاسي کي بهتر ڪري ٿي۔ اها طبي فالو اپ سان گڏ سڀ کان بهتر ڪم ڪري ٿي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
434,پي سي او ايس ۽ هارموني صحت,طرز زندگي جي سنڀال,"ڇا زندگيءَ جي صلاح پي سي او ايس واري هر عورت لاءِ آهي يا صرف ڪجهه لاءِ؟","اها پي سي او ايس واري سڀني عورتن لاءِ صلاح ڏني ويندي آهي، هنن جي وزن کان سواءِ۔ فائدا صحت بابت آهن، ظاهري شڪل بابت نه۔ هر ڪنهن کي جيڪو تشخيص ٿيل آهي کيس اها پيش ٿيڻ گھرجي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
435,پي سي او ايس ۽ هارموني صحت,طرز زندگي جي سنڀال,"ڇا رٿا مون سان گڏ ٺاهجي يا منهنجي لاءِ؟","توهان سان گڏ۔ زندگيءَ جون رٿائون توهان جي پسندن ۽ مقصدن کي خيال ۾ رکندي توهان سان شراڪت ۾ ٺاهڻ لاءِ آهن۔ اهڙي رٿا جيڪا توهان جي زندگيءَ سان نه ٺهڪي اهو گھٽ ئي هلي سگهي ٿي۔ صاف صاف چئو ته توهان لاءِ ڇا حقيقي آهي ۽ ڇا ناهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
436,پي سي او ايس ۽ هارموني صحت,طرز زندگي جي سنڀال,"پي سي او ايس لاءِ ڪهڙي غذا سڀ کان بهتر آهي؟","ڪنهن به هڪ غذا کي ٻئي کان بهتر ثابت نه ڪيو ويو آهي۔ جيڪا صلاح ڏني ويندي آهي اها هڪ برقرار رکجهڻ لاءِ آسان صحتمند خوراڪ آهي جيڪا توهان جي پنهنجي پسند مطابق هجي ۽ عام صحتمند کائڻ جي صلاح تي هلي۔ تمام سخت رٿائن کان پاسو ڪريو۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
437,پي سي او ايس ۽ هارموني صحت,طرز زندگي جي سنڀال,"ڇا مون کي پوري طور تي ڪجهه طعامن جي قسمون ڇڏي ڏيڻ گھرجن؟","پي سي او ايس ۾ بندش وارو ۽ غير متوازن کائڻ خاص طور تي روڪيو ويندو آهي۔ ان جي بدران متنوع، برقرار رکجهڻ لاءِ آسان نمونو رکو۔ جيڪڏهن ڪو توهان کي وڏا طعام ڇڏڻ جي صلاح ڏئي ته پهريان ڊاڪٽر يا غذائيت جي ماهر کان پڇو۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
